Zip,International,Admitted,Enrolled,ApplicantStatus,SexCode,School Type,RepeatingGrade,AdmissionsYr,BU Affiliation,SiblingConnection,InterviewRating,InterviewRating2,InterviewRating3,AppRecdDate,AppRecdMonth,InquiryDate,Ethnicity,Decision_Rating1,Decision_Rating2,Decision_Rating3,Decision_Rating4,SSATDate,SSATGrade,SSATVerbal,SSATQuantitative,SSATReading,SSATTotal
1907,,Y,Y,Enrolled,M,Private,N,2010,,N,3.5,4,3.5,10/21/09,10,9/9/09,White/Caucasian,3.92,3.93,3.5,3.68,11/14/09,8,767,761,701,2229
2169,,Y,N,Decline,F,Public,N,2016,,N,,,,11/2/15,11,8/26/15,,5,4.3,3.3,4,10/17/15,8,800,791,746,2337
2180,,Y,N,Decline,F,Public,N,2005,,N,,,,11/23/04,11,10/6/04,White/Caucasian,4.5,4,5,13.5,12/20/04,8,326,331,318,975
2466,,Y,Y,Enrolled,M,Public,N,2006,,N,,,,12/14/05,12,6/26/05,White/Caucasian,4,4,5,13,12/10/05,8,776,770,761,2307
1908,,N,N,Rejected,M,Public,N,2011,,N,1.5,2,1.25,12/31/10,12,12/6/10,White/Caucasian,2,1.83,1.67,1.5,1/8/11,8,725,722,689,2136
1908,,N,N,Rejected,M,Public,N,2011,,N,3,3,2,12/31/10,12,12/6/10,White/Caucasian,3.83,3.33,2.17,2.92,1/8/11,8,800,761,713,2274
96815,,N,N,Wait List,M,Private,N,2017,,N,,,,10/15/16,10,10/3/16,Caucasian,,,,,10/26/16,8,764,755,725,2244
96815,,Y,N,Decline,F,Private,N,2014,,N,5,5,5,12/13/13,12,1/5/13,Caucasian,4.33,4.5,4.5,4.5,10/12/13,8,800,737,728,2265
1890,,Y,Y,Enrolled,M,Public,N,2014,,N,5,5,5,11/17/13,11,8/12/13,Multiracial,4.33,4.83,5,4.67,1/4/14,8,764,755,752,2271
1890,,N,N,Rejected,M,Public,N,2012,,N,4,4,4,10/25/11,10,10/16/11,Multiracial: Indian/White,2.92,3.25,3.5,3.11,1/7/12,8,737,722,689,2148
2108,,Y,N,Decline,M,Private,N,2008,,N,4,3.5,3.5,11/6/07,11,10/3/07,White/Caucasian,2.9,3.75,3,3.7,11/20/07,8,722,779,695,2196
2043,,N,N,Rejected,F,Public,N,2009,,N,,,,4/22/09,4,3/30/09,,,,,,4/18/09,9,692,719,704,2115
1945,,Y,Y,Enrolled,M,Private,N,2014,,N,3,3,4,12/2/13,12,9/14/13,Caucasian,4,4,3.58,3.96,12/16/13,8,752,755,698,2205
1867,,Y,Y,Enrolled,F,Public,N,2012,BU Employee,N,4.5,5,5,10/17/11,10,12/6/10,White/Caucasian,5,5,5,5,11/12/11,8,761,755,776,2292
2136,,N,N,Rejected,M,Public,N,2006,,N,,,,11/22/05,11,8/24/05,African American,3.5,4,1,8.5,1/7/06,8,587,638,617,1842
1876,,N,N,Rejected,F,Public,N,2012,,N,3,2.5,4,10/7/11,10,9/23/11,White/Caucasian,3.17,2.92,3.08,3,11/12/11,8,704,671,695,2070
2476,,N,N,Rejected,F,Private,N,2015,,N,4,4,5,1/4/15,1,11/14/14,Caucasian,2.5,3,2.5,2.5,11/15/14,8,683,632,665,1980
2138,,N,N,Rejected,M,Private,N,2006,,N,,,,12/13/05,12,5/24/05,,4,3.5,5,12.5,12/10/05,8,752,758,713,2223
1907,,N,N,Rejected,M,Public,N,2012,,N,4,4,4,12/31/11,12,12/20/11,White/Caucasian,2.33,2.5,2.5,2.43,1/7/12,8,653,740,671,2064
2139,,Y,N,Decline,F,Private,N,2008,,N,4.5,4,5,10/24/07,10,9/20/07,White/Caucasian,3.9,3.9,3.9,4,12/4/07,8,800,734,740,2274
2474,,Y,N,Decline,M,Private,N,2015,,N,4,3,4,10/16/14,10,10/5/14,Caucasian,5,4.67,4.5,4.75,11/16/14,8,794,791,770,2355
2474,,Y,N,Decline,F,Private,N,2015,,N,4,4,3,10/16/14,10,10/5/14,Caucasian,4.92,4.5,4.17,4.75,11/16/14,8,776,764,755,2295
2474,,Y,N,Decline,F,Private,N,2013,,N,4,3,4,11/25/12,11,10/11/12,White/Caucasian,4.75,4.92,4.75,4.83,11/11/12,8,800,761,782,2343
1890,,Y,N,Decline,F,Public,N,2016,,N,,,,12/9/15,12,12/1/15,,5,4.5,4,5,1/9/16,8,800,758,722,2280
2474,,Y,N,Decline,F,Public,N,2005,,Y,,,,1/6/05,1,10/5/04,,5,5,5,15,12/20/04,8,347,335,327,1009
1757,,N,N,Rejected,M,Public,N,2012,,N,3.5,3,2.5,11/19/11,11,9/15/11,White/Caucasian,2,2.83,2.33,2.33,12/10/11,8,728,641,656,2025
1890,,Y,Y,Enrolled,F,Private,N,2014,,N,4,4,3,11/3/13,11,4/25/13,Caucasian,4.33,4.42,4.83,4.42,11/9/13,8,704,755,710,2169
2126,,N,N,Rejected,F,Public,N,2007,,N,,,,11/3/06,11,10/12/06,African American,1,3,2,1,12/9/06,8,614,584,587,1785
1906,,N,N,Wait List,F,Parochial,N,2008,,N,4,3.5,4,2/7/08,2,12/10/07,White/Caucasian,3.2,3.1,3.3,3.1,2/5/08,8,701,680,704,2085
1907,,N,N,WL-Decline,M,Public,N,2011,,N,4,4,4,12/13/10,12,11/29/10,White/Caucasian,3.58,3.5,3.5,3.5,12/11/10,8,737,692,734,2163
1778,,Y,Y,Enrolled,M,Private,N,2008,,N,5,5,5,1/23/08,1,9/10/07,White/Caucasian,3.6,4,3.5,3.7,1/12/08,8,776,758,716,2250
2081,,N,N,Rejected,M,Public,N,2005,,N,,,,12/22/04,12,12/15/04,African American,,,,,2/5/05,8,338,313,314,965
2446,,Y,N,Decline,M,Public,N,2010,,N,5,5,5,10/26/09,10,8/17/09,White/Caucasian,4.75,4.25,4.25,4.15,12/12/09,8,776,794,794,2364
2458,,N,N,Wait List,F,Public,N,2016,,N,,,,12/26/15,12,10/5/15,,3,3,3,3,2/6/16,8,668,701,674,2043
2186,,Y,Y,Enrolled,M,Public,N,2008,,N,4,4,4,2/4/08,2,1/18/08,White/Caucasian,3.6,2.8,3.7,3.6,1/13/08,9,698,737,665,2100
2132,,Y,Y,Enrolled,F,Public,Y,2012,,N,,,,1/1/12,1,6/25/12,White/Caucasian,3.75,3.5,3.75,3.75,7/24/12,8,737,776,710,2223
2472,,Y,Y,Enrolled,F,Parochial,N,2009,,N,5,5,4,11/18/08,11,2/18/08,White/Caucasian,4.1,4.5,4.5,4.1,12/13/08,8,743,662,764,2169
1810,,N,N,Wait List,M,Public,N,2014,,N,5,4,4,2/1/14,2,1/13/14,Middle Eastern American,,,,,1/4/14,8,746,755,767,2268
97302,,N,N,Wait List,F,Public,N,2012,,N,3.75,3.75,3.75,1/9/12,1,12/4/11,White/Caucasian,4,3.33,3.33,3.5,1/7/12,8,773,716,758,2247
1907,,N,N,Rejected,F,Private,N,2017,,N,,,,1/17/17,1,9/20/16,,,,,,12/12/16,8,713,611,695,2019
2445,,Y,N,Decline,F,Home Schooled,N,2011,,N,5,5,5,12/29/10,12,11/30/10,White/Caucasian,5,5,5,5,12/11/10,8,800,791,785,2376
2459,,N,N,Rejected,F,Private,N,2006,,N,,,,11/22/05,11,10/24/04,White/Caucasian,4.5,3,5,12.5,12/11/05,8,737,764,794,2295
2067,,N,N,Rejected,M,Private,N,2005,,N,,,,12/1/04,12,11/10/04,,3,3,4,10,1/20/05,8,343,316,323,982
2474,,N,N,Wait List,F,Private,N,2008,,N,3,3,3,10/9/07,10,9/28/07,White/Caucasian,3.2,3,3,3,1/12/08,8,677,713,710,2100
2482,,N,N,Rejected,M,Public,N,2016,,N,,,,1/8/16,1,11/9/14,,2.3,3.3,3,2,1/9/16,8,653,800,587,2040
1773,,N,N,Wait List,M,Public,N,2006,,N,,,,3/10/06,3,10/30/03,White/Caucasian,3,4,4,11,3/4/06,8,743,722,698,2163
2145,,Y,N,Decline,F,Private,N,2007,,N,,,,1/3/07,1,9/12/06,White/Caucasian,5,5,4.5,5,11/11/06,8,782,800,734,2316
2301,,Y,Y,Enrolled,M,Public,N,2011,,N,4,4.5,2.75,12/10/10,12,9/26/10,White/Caucasian,4.58,3.58,3.42,3.67,1/8/11,8,764,785,728,2277
2149,,N,N,Wait List,M,Parochial,N,2015,,N,4,4,5,1/15/15,1,9/7/14,LatiN/Hispanic American,3.08,3.5,4.17,3.25,1/10/15,8,689,710,695,2094
2121,,N,N,WL-Decline,F,Public,N,2008,,N,3,2,2,1/4/08,1,9/12/06,African American,3,3.2,3.7,3.2,10/31/07,8,647,707,677,2031
2176,,Y,Y,Enrolled,F,Public,N,2011,,N,3,3.5,3.5,11/18/10,11,10/12/10,White/Caucasian,3.77,3.75,3.67,3.83,1/8/11,8,713,722,734,2169
2130,,Y,Y,Enrolled,F,Private,N,2014,,N,4,4,4,11/3/13,11,1/22/13,Caucasian,3.92,3.83,3.75,3.67,12/8/13,8,779,707,704,2190
2445,,Y,Y,Enrolled,F,Home Schooled,N,2011,BU Employee,N,5,5,5,12/1/10,12,12/9/09,White/Caucasian,5,5,5,5,12/11/10,8,800,764,752,2316
2445,,Y,Y,Enrolled,M,Public,N,2016,,N,,,,12/14/15,12,10/5/15,,5,4.3,4.7,5,11/14/15,8,800,752,746,2298
2125,,Y,Y,Enrolled,M,Private,N,2016,,N,,,,1/27/16,1,11/30/15,,4,4,4,4,2/6/16,8,773,731,701,2205
2493,,N,N,Rejected,F,Private,N,2015,,N,3,3,2,11/20/14,11,11/4/14,LatiN/Hispanic American,2.83,2.83,2.67,2.67,1/6/15,8,653,800,656,2109
1915,,N,N,Rejected,F,Public,N,2017,,N,,,,10/11/16,10,2/3/16,,,,,,1/7/17,8,611,695,644,1950
2155,,N,N,Wait List,F,Parochial,N,2007,,N,,,,12/14/06,12,10/12/06,Asian American: Vietnamese,2.375,4.5,3.875,3,1/6/07,8,683,671,647,2001
1902,,N,N,Rejected,F,Public,N,2009,,N,4,4,5,10/31/08,10,10/15/08,Hispanic: Colombian,2.33,3.92,3,2.33,12/13/08,8,617,695,698,2010
2467,,N,N,Rejected,M,Private,N,2015,,N,4,4,3,1/12/15,1,,,3.17,4,3.5,3.38,1/10/15,8,662,743,668,2073
2125,,N,N,Wait List,M,Private,N,2008,,N,4.5,4.5,4.5,2/4/08,2,1/7/08,African American,3.6,4.2,5,4,12/8/07,8,770,686,704,2160
2474,,Y,Y,Enrolled,F,Private,N,2016,,N,,,,12/2/15,12,9/8/15,,3.3,4,3.7,3.7,12/12/15,8,713,746,647,2106
2052,,N,N,Rejected,M,Public,N,2006,,N,,,,1/11/06,1,1/9/06,White/Caucasian,3,5,2,10,2/4/06,8,674,683,680,2037
1907,,Y,Y,Enrolled,F,Public,N,2015,,N,5,4,5,1/6/15,1,11/9/14,Caucasian,4.5,4.33,4.92,4.67,1/10/15,8,785,761,716,2262
2459,,N,N,Rejected,M,Public,N,2007,,N,,,,2/3/07,2,11/20/06,White/Caucasian,3.25,2,2.5,1.5,2/3/07,8,800,782,782,2364
2420,,Y,Y,Enrolled,F,Public,N,2009,,N,5,5,5,12/4/08,12,7/29/08,Hispanic,2.6,3.58,3.33,2.67,12/1/08,8,668,689,683,2040
2420,,Y,N,Decline,F,Public,N,2012,,N,3.75,4,3.5,12/30/11,12,11/15/11,White/Caucasian,4.58,4.58,4.67,4.7,10/15/11,8,785,800,710,2295
2151,,Y,Y,Enrolled,F,Public,N,2007,,N,,,,1/2/07,1,9/18/06,Hispanic: El Salvador,3,5,3,3.25,12/9/06,8,656,716,674,2046
1833,,N,N,Wait List,F,Public,N,2011,,N,5,5,5,11/4/10,11,10/4/10,White/Caucasian,3.5,3.75,3.58,3.58,1/8/11,8,641,716,683,2040
2136,,Y,Y,Enrolled,F,Public,N,2005,,N,,,,12/17/04,12,9/28/04,African American,4,4.5,3,11.5,12/11/04,8,305,299,316,920
2135,,N,N,Rejected,M,Public,N,2015,BU Employee,N,2,2,2,10/23/14,10,10/6/14,LatiN/Hispanic American,1.25,1.75,1.75,1.5,,,,,,
2128,,N,N,Rejected,M,Public,N,2012,,N,3.5,4,3.5,10/19/11,10,9/21/11,LatiN/Hispanic American,2,2.5,2,2,1/7/12,8,623,713,608,1944
2121,,N,N,Rejected,F,Public,N,2009,,N,3.5,3,2,2/3/09,2,1/21/09,Multiracial: Cape Verd/Hisp,2,2.5,2,1.5,12/13/08,8,686,740,680,2106
2210,,N,N,WL-Decline,F,Parochial,N,2009,,N,3.5,3.5,3,12/4/08,12,5/18/08,Multiracial: Russian/FilipiN,3.55,3.5,3.5,3.5,2/7/09,8,782,755,719,2256
2038,,Y,N,Decline,M,Private,N,2014,,N,4,4,4,1/6/14,1,9/9/13,Multiracial,3.45,4,3.67,3.75,11/9/13,8,725,800,683,2208
2038,,Y,N,Decline,F,Private,N,2011,,N,4,3,3,1/26/11,1,5/4/10,Multiracial: White/Chamorro,4.17,4.17,4,4.08,10/16/10,8,725,785,698,2208
2128,,N,N,WL-Decline,M,Public,N,2010,,N,3.5,4,4.5,11/5/09,11,5/26/09,Asian American,3.25,3,2.75,3,1/9/10,8,716,746,632,2094
3110,,Y,N,Withdraw,M,Home Schooled,N,2007,,N,,,,1/3/07,1,9/22/06,White/Caucasian,5,5,5,5,1/6/07,8,800,791,776,2367
2149,,N,N,Rejected,F,International,N,2006,,N,,,,11/22/05,11,9/6/05,Hispanic,3.5,4.5,2,10,12/10/05,8,638,686,644,1968
1536,,Y,N,Decline,M,Private,N,2005,,N,,,,11/12/04,11,11/12/04,Chinese,5,4,5,14,12/20/04,8,339,342,318,999
,Y,N,N,Rejected,F,International,Y,2012,,N,,,,12/27/11,12,12/27/11,,,,,,11/12/11,11,527,782,656,1965
2110,,Y,N,Decline,F,Public,N,2013,,N,3,4,4,10/17/12,10,10/15/12,Multiracial,3.17,4,3.67,3.42,11/10/12,8,653,704,662,2019
2360,,N,N,Rejected,F,Public,N,2007,,N,,,,1/17/07,1,10/10/06,White/Caucasian,1.75,3.375,3,2,12/9/06,8,623,689,611,1923
2446,,N,N,Rejected,M,Private,N,2009,,N,3,3,3,1/15/09,1,10/14/04,White/Caucasian,2.67,2.67,2.33,2.4,12/13/08,8,695,773,698,2166
2125,,N,N,Rejected,M,Public,N,2013,,N,3,4,3,10/18/12,10,8/22/12,African American,2.33,3.67,3,2.67,11/10/12,8,644,698,626,1968
2130,,N,N,Rejected,M,Public,Y,2014,,N,3,5,3,1/2/14,1,12/9/13,African American,2,3,3,2.5,1/4/14,9,617,713,611,1941
,Y,N,N,Rejected,F,International,N,2016,,N,,,,5/4/16,5,5/4/16,,,,,,,,,,,
1740,,Y,Y,Enrolled,F,Home Schooled,N,2013,,N,5,5,5,12/4/12,12,11/30/12,Multiracial,3.75,3,3,3.25,2/2/13,8,785,737,701,2223
2481,,Y,Y,Enrolled,M,Private,N,2006,,N,,,,1/23/06,1,9/10/05,White/Caucasian,4.5,4,4,12.5,12/10/05,8,725,788,656,2169
2121,,N,N,Rejected,F,Public,N,2009,,N,2,1.5,2,10/6/08,10,9/24/07,African American,1,1,2.5,1,11/5/08,8,560,650,548,1758
1890,,N,N,Rejected,F,Public,N,2006,,N,,,,1/18/06,1,5/2/05,English/Italian,3,3,3,9,1/7/06,8,659,704,686,2049
2131,,N,N,Rejected,F,Private,N,2017,,N,,,,11/2/16,11,10/25/16,,,,,,,,,,,
2176,,Y,N,Decline,F,Public,N,2017,,N,,,,1/23/17,1,12/18/16,,,,,,12/10/16,8,698,710,716,2124
2446,,N,N,Rejected,F,Public,N,2016,,N,,,,1/4/16,1,11/9/15,,2,3,3,2,12/12/15,9,662,713,584,1959
2453,,Y,Y,Enrolled,M,Public,N,2011,,N,5,5,4,1/10/11,1,10/7/10,Hispanic,4.58,4.67,5,4.58,12/11/10,8,701,776,728,2205
2130,,Y,N,Decline,F,Public,N,2008,,N,4,4,4,11/9/07,11,10/3/07,Hispanic,4.75,4.5,4.5,4.5,12/18/07,8,683,755,716,2154
2150,,N,N,Rejected,M,Public,N,2012,,N,4,4,4,11/14/11,11,9/22/11,Hispanic,2,2.75,2.5,2,11/18/11,8,620,638,605,1863
2176,,Y,N,Decline,M,Public,N,2012,,N,5,5,4,10/8/11,10,7/30/11,LatiN/Hispanic American,5,4.58,4.58,4.83,11/12/11,8,752,788,776,2316
2114,,Y,N,Decline,F,Private,N,2008,,N,4.5,4.5,5,1/4/08,1,10/19/07,Multiracial: Nat Am/Wh,4.1,4.4,4,4.1,12/8/07,9,716,746,725,2187
2152,,N,N,Rejected,M,Public,N,2005,,N,,,,1/31/05,1,10/5/04,,5,4,4,13,12/20/04,8,318,336,327,981
2130,,Y,N,Decline,M,Private,N,2007,,N,,,,1/17/07,1,10/18/05,Multiracial: White/Hispanic,3.5,4.25,4,4,1/17/07,9,743,755,692,2190
2125,,Y,N,Decline,F,Private,N,2005,,N,,,,10/12/04,10,9/16/04,Hispanic,4,4,5,13,1/8/05,8,334,331,327,992
2453,,N,N,WL-Decline,F,Private,N,2014,,N,4,4,3,1/10/14,1,1/10/14,,4.5,3.67,4,3.83,2/1/14,8,779,764,722,2265
1907,,Y,N,Decline,F,Public,N,2009,,N,3,3,3.5,1/30/09,1,11/28/08,White/Caucasian,3,3,3,3,2/7/09,8,677,704,662,2043
1907,,N,N,WL-Decline,F,Public,N,2012,,N,3,3,3,2/1/12,2,8/26/11,White/Caucasian,3.13,3.5,3.5,3.38,12/10/11,8,653,737,662,2052
2215,,Y,Y,Enrolled,F,International,N,2010,,N,,,,2/1/10,2,12/15/09,White/Caucasian,,,,0,,,,,,
2492,,Y,Y,Enrolled,F,Private,N,2005,,Y,,,,9/30/04,9,9/23/04,,4.5,5,3.5,13,1/8/05,8,325,328,298,951
2420,,Y,N,Decline,F,Public,N,2011,,N,5.25,5.25,5.25,12/31/10,12,12/5/10,Asian American,5,5,5,5,1/8/11,8,791,767,761,2319
,Y,N,N,Rejected,M,unkNwn,N,2006,,N,,,,3/9/06,3,10/19/05,,2,3,,5,,,,,,
2420,,N,N,Rejected,M,Public,N,2011,BU Employee,N,3,2.5,2.5,12/15/10,12,11/29/10,Hispanic,2,2,1.67,1.83,1/8/11,8,626,722,683,2031
2139,,N,N,Rejected,M,Private,N,2005,,N,,,,1/20/05,1,11/14/03,Asian American,3,3,2,8,2/5/05,8,310,305,320,935
2090,,Y,Y,Enrolled,F,Public,Y,2015,,N,4,3,4,1/27/15,1,1/14/15,Asian American,3.87,3.77,4.42,3.88,,,,,,
1701,,N,N,WL-Decline,M,Public,N,2009,,N,5,5,4.5,1/8/09,1,11/28/08,Asian American,3.33,3.67,3.67,3,12/13/08,8,701,761,698,2160
1915,,N,N,Rejected,M,International,N,2010,,N,2,1.5,2.5,1/27/10,1,1/5/10,Asian,1,1,1,1,1/9/10,8,509,539,500,1548
1707,,N,N,Rejected,M,Public,N,2011,,N,2.75,3.25,2,10/20/10,10,12/8/09,Asian American,2,2.42,2,2.17,1/8/11,8,665,728,617,2010
2170,,N,N,WL-Decline,M,Public,N,2014,,Y,2,2,2,10/21/13,10,9/12/13,Multiracial,4.13,3.63,3.5,3.75,10/12/13,8,707,770,710,2187
2170,,Y,Y,Enrolled,M,Public,N,2010,,N,5,4,5,12/7/09,12,10/2/09,Asian American,5,4.38,3.4,4.25,11/14/09,8,791,800,728,2319
2062,,Y,Y,Enrolled,M,Private,N,2011,,Y,4,4,4,1/28/11,1,9/16/10,Asian American,4,3.92,3.58,3.8,12/11/10,8,773,800,674,2247
2062,,Y,Y,Enrolled,F,Private,N,2008,,N,5,5,5,11/15/07,11,10/3/07,Asian American: Indian,4,4.5,4.3,4.4,12/8/07,8,749,770,698,2217
2467,,Y,N,Decline,F,Public,N,2007,,N,,,,1/3/07,1,10/5/06,Asian: Korean,4,4.125,4.125,4,12/9/06,8,773,749,686,2208
2368,,N,N,Rejected,M,Parochial,N,2015,,N,,,,1/15/15,1,12/3/14,African American,3,2.75,2.75,2.75,12/13/14,8,638,662,626,1926
2124,,Y,N,Decline,M,Private,N,2006,,N,,,,1/12/06,1,9/13/05,White/Caucasian,5,5,5,15,12/10/05,8,776,758,707,2241
2171,,Y,Y,Enrolled,M,Private,N,2007,,N,,,,11/2/06,11,1/30/06,Multiracial:Vietnamese/White,4,4,4,4,12/9/06,9,800,800,782,2382
2135,,N,N,Wait List,F,Private,N,2008,,N,4,4,4,11/14/07,11,10/3/07,Hispanic: Colombian,2.7,3.3,3.3,2.9,1/22/08,8,656,680,644,1980
2118,,N,N,Rejected,F,Private,N,2011,,N,2,1,3,12/31/10,12,10/1/10,Asian American,2.25,2,1.75,2,12/11/10,8,623,674,626,1923
,Y,Y,Y,Enrolled,M,Private,N,2009,,N,5,5,5,11/18/08,11,9/26/08,Asian American,3.67,4.42,3.83,3.67,12/13/08,9,794,722,794,2310
2492,,Y,N,Decline,F,Private,N,2013,,N,5,5,5,10/30/12,10,9/3/12,Asian American,5,4.5,5,4.5,1/5/13,8,767,743,725,2235
2067,,Y,N,Decline,M,Private,N,2014,,N,5,5,4,10/15/13,10,7/25/13,Asian American,4.88,4.63,4.38,4.63,10/12/13,8,794,800,728,2322
2474,,N,N,Rejected,M,Private,N,2005,BU Employee,N,,,,1/31/05,1,10/24/04,,4,4,4,12,1/8/05,9,321,324,,966
,Y,N,N,Rejected,M,International,N,2015,,N,,,,1/6/15,1,12/2/14,Asian,2.5,3,3,2,1/29/15,8,695,788,635,2118
1890,,Y,N,Decline,M,Public,N,2006,,N,,,,1/7/06,1,9/12/05,Asian,5,5,5,15,12/10/05,8,740,782,713,2235
,Y,N,N,Rejected,F,Private,N,2013,,N,,,,4/2/13,4,4/11/13,Asian,,,,,2/2/13,9,641,749,689,2079
1810,,Y,N,Decline,M,Private,N,2013,,N,4,4,5,12/31/12,12,12/5/11,Asian American,5,4.25,4.25,4.5,10/13/12,8,800,800,725,2325
2176,,Y,Y,Enrolled,F,Public,N,2014,,N,5,5,5,9/14/13,9,7/23/12,Asian American,4.67,4.33,4.75,4.5,12/7/13,8,695,800,668,2163
1803,,N,N,Wait List,M,Private,Y,2017,,N,,,,12/23/16,12,12/8/16,,,,,,1/7/17,10,773,794,710,2277
2142,,N,N,Rejected,F,Private,N,2010,,N,5,5,5,1/5/10,1,11/4/09,Asian American,2.5,4,3.85,3.05,12/4/09,8,632,707,626,1965
,Y,N,N,Rejected,M,International,N,2008,,N,2,3,2,1/30/08,1,10/19/07,Asian: Korean,1,2,3,1.5,2/9/08,10,632,671,602,1905
1907,,Y,Y,Enrolled,M,Public,N,2010,,N,3,4,4,11/10/09,11,10/28/09,White/Caucasian,3.63,3.38,3.63,3.63,12/12/09,8,704,773,650,2127
2493,,N,N,Rejected,M,Public,N,2008,,N,5,5,5,10/4/07,10,7/11/07,White/Caucasian,3.2,3.8,1.9,2.9,12/8/07,8,734,626,713,2073
2301,,N,N,Rejected,M,Public,N,2010,,N,4,4,4.5,2/23/10,2,12/9/09,,1.75,2,1.75,1.5,12/12/09,8,632,680,620,1932
1748,,Y,Y,Enrolled,M,Public,N,2017,,N,,,,10/4/16,10,8/9/16,Asian American,,,,,10/15/16,8,716,800,695,2211
1778,,Y,Y,Enrolled,M,Private,Y,2016,,N,,,,11/23/15,11,11/20/15,,3,2.5,3,2.5,12/12/15,9,737,749,707,2193
1778,,N,N,Rejected,M,Private,N,2015,,N,3,3,3,1/3/15,1,10/26/14,Asian American,3,2.67,3,3,10/18/14,8,731,713,671,2115
1748,,Y,Y,Enrolled,M,Public,N,2017,,N,,,,10/4/16,10,8/9/16,Asian American,,,,,11/12/16,8,746,800,698,2244
2148,,Y,N,Decline,F,Public,Y,2011,,N,4,3,3,1/6/11,1,11/27/10,Multiracial: Hispanic/White,3.83,3.95,3.5,3.32,1/8/11,9,746,800,722,2268
2184,,N,N,Wait List,M,Public,N,2017,,N,,,,10/31/16,10,12/5/16,,,,,,12/10/16,8,677,800,698,2175
2481,,Y,N,Decline,M,Public,N,2009,,N,2,2,4,2/3/09,2,10/1/08,White/Caucasian,3.33,2.67,2.83,2.83,1/10/09,8,698,758,695,2151
2446,,Y,Y,Enrolled,F,Public,N,2017,BU Employee,N,,,,1/24/17,1,10/25/16,,,,,,12/10/16,8,698,776,716,2190
2149,,Y,Y,Enrolled,F,Public,N,2017,,N,,,,11/30/17,11,9/18/16,Nrth African,,,,,11/12/16,8,734,746,698,2178
2461,,Y,N,Decline,M,Public,N,2016,,N,,,,1/9/16,1,8/11/15,,5,4.3,4.3,4.3,11/14/15,8,761,800,719,2280
2180,,N,N,Rejected,M,Public,N,2011,,N,4,4,5,11/22/10,11,9/27/10,Multiracial: White/Asian,3.42,3.75,4,3.08,11/13/10,10,752,794,698,2244
2184,,N,N,Rejected,M,Public,N,2012,,N,4.5,4.5,1,9/25/11,9,10/27/08,White/Caucasian,3.83,3.33,1.33,2.42,11/12/11,8,752,773,695,2220
2446,,Y,N,Decline,F,Public,N,2005,,N,,,,12/3/04,12,12/19/03,Chinese,5,5,5,15,1/3/05,8,324,350,328,1002
2148,,N,N,Wait List,F,Public,N,2012,,N,3,3,3,10/3/11,10,10/6/11,Asian American,3.7,3.67,3.75,3.68,10/15/11,8,695,767,698,2160
2148,,N,N,Rejected,M,Public,N,2014,,N,4,3,4,1/22/14,1,9/26/13,Asian American,,,,,,,,,,
2445,,Y,Y,Enrolled,F,Public,N,2017,,N,,,,1/30/17,1,11/8/15,Asian American,,,,,12/10/16,8,725,737,683,2145
1907,,Y,N,Decline,F,Public,N,2009,,N,5,5,4,1/13/09,1,11/25/08,Multiracial: Asian/White,5,4.88,4.88,5,12/13/08,8,791,746,734,2271
2021,,N,N,Rejected,F,Public,N,2005,,N,,,,10/10/04,10,9/19/04,Asian American,4,4,1.5,9.5,1/8/05,8,296,328,277,901
2446,,Y,Y,Enrolled,M,Private,N,2013,,N,4,3,3,12/7/12,12,10/7/12,Asian American,3.42,3.67,3.5,3.42,1/18/13,8,710,734,650,2094
1907,,Y,Y,Enrolled,F,Public,N,2014,,N,4,5,4,12/2/13,12,11/18/13,Multiracial,4.92,4.75,4.83,4.92,11/9/13,8,752,725,713,2190
1778,,Y,N,Decline,F,Public,N,2009,,N,2.5,2.5,3,1/13/09,1,9/23/08,African American,4.58,4.33,4.17,4.4,1/10/09,9,758,779,776,2313
2131,,N,N,Rejected,F,Public,N,2007,,N,,,,12/22/06,12,11/30/06,White/Caucasian,1,2,2.5,1,2/2/07,8,596,623,611,1830
1890,,Y,N,Decline,F,Private,N,2012,,N,3.75,3.5,4,11/23/11,11,10/13/11,White/Caucasian,4.33,4.5,4.67,4.52,1/7/12,8,704,773,710,2187
2459,,Y,Y,Enrolled,F,Public,N,2008,,Y,3.25,4,4,1/10/08,1,9/11/07,White/Caucasian,3.5,4,4.3,4,1/12/08,8,659,647,698,2004
2459,,Y,Y,Enrolled,F,Public,N,2006,,Y,,,,10/2/05,10,8/23/05,White/Caucasian,4,4,2,10,3/20/06,8,677,665,659,2001
2459,,Y,Y,Enrolled,M,Public,N,2012,,Y,3.75,4.75,3.75,1/8/12,1,8/22/11,White/Caucasian,3.42,3.95,4.33,3.92,12/10/11,8,689,761,656,2106
2481,,N,N,Rejected,M,Private,N,2013,,N,2,2,3,10/18/12,10,8/23/12,White/Caucasian,2.33,3.5,3.33,3,12/6/12,8,659,728,644,2031
2122,,N,N,Rejected,M,Parochial,N,2010,,N,4,4,5,1/7/10,1,9/15/09,African American,2,3,2.5,2.25,12/12/09,8,644,653,614,1911
1810,,N,N,Rejected,M,Public,N,2017,,N,,,,11/28/16,11,9/30/15,,,,,,11/12/16,8,740,770,755,2265
2478,,N,N,Wait List,M,Public,N,2012,,N,3.5,3.5,4,12/8/11,12,7/20/10,White/Caucasian,3.67,3.1,3.35,3.47,1/8/12,8,704,746,689,2139
