prefix	length	first	prediction	default	objective	lower_bound	accuracy	upper_bound	num_captured	num_captured_correct	num_not_captured	curiosity
211, 359, 219, 147, 264, 35, 29	7	211	1, 1, 1, 1, 1, 0, 0	0	0.232352112676	0.007	0.774647887324	1.0	327	327	312	0.0136788990826
211, 359, 219, 147, 264, 35, 3	7	211	1, 1, 1, 1, 1, 0, 0	0	0.232352112676	0.007	0.774647887324	1.0	327	327	312	0.0136788990826
211, 359, 219, 147, 264, 35, 30	7	211	1, 1, 1, 1, 1, 0, 0	0	0.232352112676	0.007	0.774647887324	1.0	332	332	307	0.0134728915663
211, 359, 219, 147, 264, 35, 302	7	211	1, 1, 1, 1, 1, 0, 0	0	0.232352112676	0.007	0.774647887324	1.0	338	338	301	0.0132337278107
211, 359, 219, 147, 264, 35, 31	7	211	1, 1, 1, 1, 1, 0, 0	0	0.232352112676	0.007	0.774647887324	1.0	337	337	302	0.0132729970326
211, 359, 219, 147, 264, 35, 32	7	211	1, 1, 1, 1, 1, 0, 0	0	0.232352112676	0.007	0.774647887324	1.0	346	346	293	0.0129277456647
211, 359, 219, 147, 264, 35, 36	7	211	1, 1, 1, 1, 1, 0, 0	0	0.232352112676	0.007	0.774647887324	1.0	335	335	304	0.013352238806
211, 359, 219, 147, 264, 35, 37	7	211	1, 1, 1, 1, 1, 0, 0	0	0.232352112676	0.007	0.774647887324	1.0	332	332	307	0.0134728915663
211, 359, 219, 147, 264, 35, 38	7	211	1, 1, 1, 1, 1, 0, 0	0	0.232352112676	0.007	0.774647887324	1.0	330	330	309	0.0135545454545
211, 359, 219, 147, 264, 35, 4	7	211	1, 1, 1, 1, 1, 0, 0	0	0.232352112676	0.007	0.774647887324	1.0	343	343	296	0.0130408163265
211, 359, 219, 147, 264, 35, 40	7	211	1, 1, 1, 1, 1, 0, 0	0	0.232352112676	0.007	0.774647887324	1.0	330	330	309	0.0135545454545
211, 359, 219, 147, 264, 35, 41	7	211	1, 1, 1, 1, 1, 0, 0	0	0.232352112676	0.007	0.774647887324	1.0	338	338	301	0.0132337278107
211, 359, 219, 147, 264, 35, 42	7	211	1, 1, 1, 1, 1, 0, 0	1	0.218267605634	0.007	0.788732394366	1.0	360	360	279	0.012425
211, 359, 219, 147, 264, 35, 5	7	211	1, 1, 1, 1, 1, 0, 0	0	0.232352112676	0.007	0.774647887324	1.0	325	325	314	0.0137630769231
211, 359, 219, 147, 264, 35, 6	7	211	1, 1, 1, 1, 1, 0, 0	0	0.232352112676	0.007	0.774647887324	1.0	332	332	307	0.0134728915663
211, 359, 219, 147, 264, 35, 7	7	211	1, 1, 1, 1, 1, 0, 0	0	0.232352112676	0.007	0.774647887324	1.0	333	333	306	0.0134324324324
211, 359, 219, 147, 264, 35, 8	7	211	1, 1, 1, 1, 1, 0, 0	0	0.232352112676	0.007	0.774647887324	1.0	334	334	305	0.0133922155689
211, 359, 219, 147, 264, 35, 9	7	211	1, 1, 1, 1, 1, 0, 0	0	0.232352112676	0.007	0.774647887324	1.0	331	331	308	0.0135135951662
211, 359, 219, 147, 264, 39, 0	7	211	1, 1, 1, 1, 1, 0, 0	0	0.232352112676	0.007	0.774647887324	1.0	324	324	315	0.0138055555556
211, 359, 219, 147, 264, 39, 1	7	211	1, 1, 1, 1, 1, 0, 0	0	0.232352112676	0.007	0.774647887324	1.0	342	342	297	0.0130789473684
211, 359, 219, 147, 264, 39, 10	7	211	1, 1, 1, 1, 1, 0, 0	1	0.216702660407	0.007	0.790297339593	1.0	361	361	278	0.0123905817175
211, 359, 219, 147, 264, 39, 11	7	211	1, 1, 1, 1, 1, 0, 0	0	0.232352112676	0.007	0.774647887324	1.0	323	323	316	0.0138482972136
211, 359, 219, 147, 264, 39, 12	7	211	1, 1, 1, 1, 1, 0, 0	0	0.232352112676	0.007	0.774647887324	1.0	327	327	312	0.0136788990826
211, 359, 219, 147, 264, 39, 13	7	211	1, 1, 1, 1, 1, 0, 0	0	0.232352112676	0.007	0.774647887324	1.0	333	333	306	0.0134324324324
211, 359, 219, 147, 264, 39, 14	7	211	1, 1, 1, 1, 1, 0, 0	0	0.232352112676	0.007	0.774647887324	1.0	329	329	310	0.0135957446809
211, 359, 219, 147, 264, 39, 15	7	211	1, 1, 1, 1, 1, 0, 0	0	0.232352112676	0.007	0.774647887324	1.0	329	329	310	0.0135957446809
211, 359, 219, 147, 264, 39, 16	7	211	1, 1, 1, 1, 1, 0, 0	0	0.232352112676	0.007	0.774647887324	1.0	342	342	297	0.0130789473684
211, 359, 219, 147, 264, 39, 17	7	211	1, 1, 1, 1, 1, 0, 0	0	0.232352112676	0.007	0.774647887324	1.0	328	328	311	0.013637195122
211, 359, 219, 147, 264, 39, 18	7	211	1, 1, 1, 1, 1, 0, 0	0	0.232352112676	0.007	0.774647887324	1.0	330	330	309	0.0135545454545
211, 359, 219, 147, 264, 39, 180	7	211	1, 1, 1, 1, 1, 0, 0	0	0.232352112676	0.007	0.774647887324	1.0	350	350	289	0.01278
211, 359, 219, 147, 264, 39, 188	7	211	1, 1, 1, 1, 1, 0, 0	0	0.232352112676	0.007	0.774647887324	1.0	343	343	296	0.0130408163265
211, 359, 219, 147, 264, 39, 19	7	211	1, 1, 1, 1, 1, 0, 0	0	0.232352112676	0.007	0.774647887324	1.0	324	324	315	0.0138055555556
211, 359, 219, 147, 264, 39, 2	7	211	1, 1, 1, 1, 1, 0, 0	0	0.232352112676	0.007	0.774647887324	1.0	334	334	305	0.0133922155689
211, 359, 219, 147, 264, 39, 20	7	211	1, 1, 1, 1, 1, 0, 0	0	0.232352112676	0.007	0.774647887324	1.0	340	340	299	0.0131558823529
211, 359, 219, 147, 264, 39, 21	7	211	1, 1, 1, 1, 1, 0, 0	0	0.232352112676	0.007	0.774647887324	1.0	324	324	315	0.0138055555556
211, 359, 219, 147, 264, 39, 22	7	211	1, 1, 1, 1, 1, 0, 0	0	0.232352112676	0.007	0.774647887324	1.0	326	326	313	0.0137208588957
211, 359, 219, 147, 264, 39, 23	7	211	1, 1, 1, 1, 1, 0, 0	0	0.232352112676	0.007	0.774647887324	1.0	329	329	310	0.0135957446809
211, 359, 219, 147, 264, 39, 24	7	211	1, 1, 1, 1, 1, 0, 0	0	0.232352112676	0.007	0.774647887324	1.0	331	331	308	0.0135135951662
211, 359, 219, 147, 264, 39, 242	7	211	1, 1, 1, 1, 1, 0, 0	0	0.232352112676	0.007	0.774647887324	1.0	343	343	296	0.0130408163265
211, 359, 219, 147, 264, 39, 25	7	211	1, 1, 1, 1, 1, 0, 0	0	0.232352112676	0.007	0.774647887324	1.0	330	330	309	0.0135545454545
211, 359, 219, 147, 264, 39, 26	7	211	1, 1, 1, 1, 1, 0, 0	0	0.232352112676	0.007	0.774647887324	1.0	339	339	300	0.0131946902655
211, 359, 219, 147, 264, 39, 27	7	211	1, 1, 1, 1, 1, 0, 0	0	0.232352112676	0.007	0.774647887324	1.0	330	330	309	0.0135545454545
211, 359, 219, 147, 264, 39, 29	7	211	1, 1, 1, 1, 1, 0, 0	0	0.232352112676	0.007	0.774647887324	1.0	332	332	307	0.0134728915663
211, 359, 219, 147, 264, 39, 3	7	211	1, 1, 1, 1, 1, 0, 0	0	0.232352112676	0.007	0.774647887324	1.0	328	328	311	0.013637195122
211, 359, 219, 147, 264, 39, 30	7	211	1, 1, 1, 1, 1, 0, 0	0	0.232352112676	0.007	0.774647887324	1.0	337	337	302	0.0132729970326
211, 359, 219, 147, 264, 39, 302	7	211	1, 1, 1, 1, 1, 0, 0	0	0.232352112676	0.007	0.774647887324	1.0	336	336	303	0.0133125
211, 359, 219, 147, 264, 39, 31	7	211	1, 1, 1, 1, 1, 0, 0	0	0.232352112676	0.007	0.774647887324	1.0	335	335	304	0.013352238806
211, 359, 219, 147, 264, 39, 32	7	211	1, 1, 1, 1, 1, 0, 0	0	0.232352112676	0.007	0.774647887324	1.0	330	330	309	0.0135545454545
211, 359, 219, 147, 264, 39, 34	7	211	1, 1, 1, 1, 1, 0, 0	0	0.232352112676	0.007	0.774647887324	1.0	329	329	310	0.0135957446809
211, 359, 219, 147, 264, 39, 35	7	211	1, 1, 1, 1, 1, 0, 0	0	0.232352112676	0.007	0.774647887324	1.0	340	340	299	0.0131558823529
211, 359, 219, 147, 264, 39, 36	7	211	1, 1, 1, 1, 1, 0, 0	0	0.232352112676	0.007	0.774647887324	1.0	331	331	308	0.0135135951662
211, 359, 219, 147, 264, 39, 37	7	211	1, 1, 1, 1, 1, 0, 0	0	0.232352112676	0.007	0.774647887324	1.0	338	338	301	0.0132337278107
211, 359, 219, 147, 264, 39, 38	7	211	1, 1, 1, 1, 1, 0, 0	0	0.232352112676	0.007	0.774647887324	1.0	347	347	292	0.0128904899135
211, 359, 219, 147, 264, 39, 4	7	211	1, 1, 1, 1, 1, 0, 0	0	0.232352112676	0.007	0.774647887324	1.0	344	344	295	0.0130029069767
211, 359, 219, 147, 264, 39, 40	7	211	1, 1, 1, 1, 1, 0, 0	0	0.232352112676	0.007	0.774647887324	1.0	336	336	303	0.0133125
211, 359, 219, 147, 264, 39, 41	7	211	1, 1, 1, 1, 1, 0, 0	0	0.232352112676	0.007	0.774647887324	1.0	336	336	303	0.0133125
211, 359, 219, 147, 264, 39, 42	7	211	1, 1, 1, 1, 1, 0, 0	1	0.218267605634	0.007	0.788732394366	1.0	360	360	279	0.012425
211, 359, 219, 147, 264, 39, 5	7	211	1, 1, 1, 1, 1, 0, 0	0	0.232352112676	0.007	0.774647887324	1.0	326	326	313	0.0137208588957
211, 359, 219, 147, 264, 39, 6	7	211	1, 1, 1, 1, 1, 0, 0	0	0.232352112676	0.007	0.774647887324	1.0	333	333	306	0.0134324324324
211, 359, 219, 147, 264, 39, 7	7	211	1, 1, 1, 1, 1, 0, 0	0	0.232352112676	0.007	0.774647887324	1.0	334	334	305	0.0133922155689
211, 359, 219, 147, 264, 39, 8	7	211	1, 1, 1, 1, 1, 0, 0	0	0.232352112676	0.007	0.774647887324	1.0	335	335	304	0.013352238806
211, 359, 219, 147, 264, 39, 9	7	211	1, 1, 1, 1, 1, 0, 0	0	0.232352112676	0.007	0.774647887324	1.0	332	332	307	0.0134728915663
211, 359, 219, 147, 264, 42, 283	7	211	1, 1, 1, 1, 1, 0, 1	1	0.218267605634	0.007	0.788732394366	1.0	362	362	277	0.0123563535912
211, 359, 47, 147, 161, 64, 126	7	211	1, 1, 1, 1, 0, 1, 0	0	0.221397496088	0.007	0.785602503912	1.0	326	326	313	0.0137208588957
211, 359, 47, 147, 161, 64, 140	7	211	1, 1, 1, 1, 0, 1, 0	0	0.221397496088	0.007	0.785602503912	1.0	324	324	315	0.0138055555556
211, 359, 47, 147, 161, 64, 144	7	211	1, 1, 1, 1, 0, 1, 0	0	0.221397496088	0.007	0.785602503912	1.0	326	326	313	0.0137208588957
211, 359, 47, 147, 161, 64, 167	7	211	1, 1, 1, 1, 0, 1, 0	0	0.221397496088	0.007	0.785602503912	1.0	339	339	300	0.0131946902655
211, 359, 47, 147, 161, 64, 175	7	211	1, 1, 1, 1, 0, 1, 0	0	0.221397496088	0.007	0.785602503912	1.0	333	333	306	0.0134324324324
211, 359, 47, 147, 161, 64, 179	7	211	1, 1, 1, 1, 0, 1, 0	0	0.221397496088	0.007	0.785602503912	1.0	332	332	307	0.0134728915663
211, 359, 47, 147, 161, 64, 181	7	211	1, 1, 1, 1, 0, 1, 0	0	0.221397496088	0.007	0.785602503912	1.0	327	327	312	0.0136788990826
211, 359, 47, 147, 161, 64, 182	7	211	1, 1, 1, 1, 0, 1, 0	0	0.221397496088	0.007	0.785602503912	1.0	333	333	306	0.0134324324324
211, 359, 47, 147, 161, 64, 208	7	211	1, 1, 1, 1, 0, 1, 0	0	0.221397496088	0.007	0.785602503912	1.0	337	337	302	0.0132729970326
211, 359, 47, 147, 161, 64, 216	7	211	1, 1, 1, 1, 0, 1, 0	0	0.221397496088	0.007	0.785602503912	1.0	322	322	317	0.0138913043478
211, 359, 47, 147, 161, 64, 22	7	211	1, 1, 1, 1, 0, 1, 0	0	0.221397496088	0.007	0.785602503912	1.0	333	333	306	0.0134324324324
211, 359, 47, 147, 161, 64, 224	7	211	1, 1, 1, 1, 0, 1, 0	0	0.221397496088	0.007	0.785602503912	1.0	327	327	312	0.0136788990826
211, 359, 47, 147, 161, 64, 262	7	211	1, 1, 1, 1, 0, 1, 0	0	0.221397496088	0.007	0.785602503912	1.0	337	337	302	0.0132729970326
211, 359, 47, 147, 161, 64, 285	7	211	1, 1, 1, 1, 0, 1, 0	0	0.221397496088	0.007	0.785602503912	1.0	339	339	300	0.0131946902655
211, 359, 47, 147, 161, 64, 286	7	211	1, 1, 1, 1, 0, 1, 0	0	0.221397496088	0.007	0.785602503912	1.0	323	323	316	0.0138482972136
211, 359, 47, 147, 161, 64, 287	7	211	1, 1, 1, 1, 0, 1, 0	0	0.221397496088	0.007	0.785602503912	1.0	331	331	308	0.0135135951662
211, 359, 47, 147, 161, 64, 288	7	211	1, 1, 1, 1, 0, 1, 0	0	0.221397496088	0.007	0.785602503912	1.0	338	338	301	0.0132337278107
211, 359, 47, 147, 161, 64, 29	7	211	1, 1, 1, 1, 0, 1, 0	0	0.221397496088	0.007	0.785602503912	1.0	338	338	301	0.0132337278107
211, 359, 47, 147, 161, 64, 291	7	211	1, 1, 1, 1, 0, 1, 0	0	0.221397496088	0.007	0.785602503912	1.0	338	338	301	0.0132337278107
211, 359, 47, 147, 161, 64, 297	7	211	1, 1, 1, 1, 0, 1, 0	0	0.221397496088	0.007	0.785602503912	1.0	333	333	306	0.0134324324324
211, 359, 47, 147, 161, 64, 301	7	211	1, 1, 1, 1, 0, 1, 0	0	0.221397496088	0.007	0.785602503912	1.0	326	326	313	0.0137208588957
211, 359, 47, 147, 161, 64, 304	7	211	1, 1, 1, 1, 0, 1, 0	0	0.221397496088	0.007	0.785602503912	1.0	336	336	303	0.0133125
211, 359, 47, 147, 161, 64, 32	7	211	1, 1, 1, 1, 0, 1, 0	0	0.221397496088	0.007	0.785602503912	1.0	340	340	299	0.0131558823529
211, 359, 47, 147, 161, 64, 329	7	211	1, 1, 1, 1, 0, 1, 0	0	0.221397496088	0.007	0.785602503912	1.0	330	330	309	0.0135545454545
211, 359, 47, 147, 161, 64, 332	7	211	1, 1, 1, 1, 0, 1, 0	0	0.221397496088	0.007	0.785602503912	1.0	324	324	315	0.0138055555556
211, 359, 47, 147, 161, 64, 337	7	211	1, 1, 1, 1, 0, 1, 0	0	0.221397496088	0.007	0.785602503912	1.0	320	320	319	0.013978125
211, 359, 47, 147, 161, 64, 338	7	211	1, 1, 1, 1, 0, 1, 0	0	0.221397496088	0.007	0.785602503912	1.0	340	340	299	0.0131558823529
211, 359, 47, 147, 161, 64, 360	7	211	1, 1, 1, 1, 0, 1, 0	0	0.221397496088	0.007	0.785602503912	1.0	335	335	304	0.013352238806
211, 359, 47, 147, 161, 64, 51	7	211	1, 1, 1, 1, 0, 1, 0	0	0.221397496088	0.007	0.785602503912	1.0	335	335	304	0.013352238806
211, 359, 47, 147, 264, 161, 111	7	211	1, 1, 1, 1, 1, 0, 0	0	0.219832550861	0.007	0.787167449139	1.0	340	340	299	0.0131558823529
211, 359, 47, 147, 264, 161, 17	7	211	1, 1, 1, 1, 1, 0, 0	0	0.219832550861	0.007	0.787167449139	1.0	342	342	297	0.0130789473684
211, 359, 47, 147, 264, 161, 180	7	211	1, 1, 1, 1, 1, 0, 0	0	0.219832550861	0.007	0.787167449139	1.0	339	339	300	0.0131946902655
211, 359, 47, 147, 264, 161, 188	7	211	1, 1, 1, 1, 1, 0, 0	0	0.219832550861	0.007	0.787167449139	1.0	337	337	302	0.0132729970326
211, 359, 47, 147, 264, 161, 213	7	211	1, 1, 1, 1, 1, 0, 0	0	0.219832550861	0.007	0.787167449139	1.0	324	324	315	0.0138055555556
211, 359, 47, 147, 264, 161, 218	7	211	1, 1, 1, 1, 1, 0, 0	0	0.219832550861	0.007	0.787167449139	1.0	340	340	299	0.0131558823529
211, 359, 47, 147, 264, 161, 22	7	211	1, 1, 1, 1, 1, 0, 0	0	0.219832550861	0.007	0.787167449139	1.0	334	334	305	0.0133922155689
211, 359, 47, 147, 264, 161, 239	7	211	1, 1, 1, 1, 1, 0, 0	0	0.219832550861	0.007	0.787167449139	1.0	338	338	301	0.0132337278107
211, 359, 47, 147, 264, 161, 242	7	211	1, 1, 1, 1, 1, 0, 0	0	0.219832550861	0.007	0.787167449139	1.0	334	334	305	0.0133922155689
211, 359, 47, 147, 264, 161, 25	7	211	1, 1, 1, 1, 1, 0, 0	0	0.219832550861	0.007	0.787167449139	1.0	336	336	303	0.0133125
211, 359, 47, 147, 264, 161, 271	7	211	1, 1, 1, 1, 1, 0, 0	0	0.219832550861	0.007	0.787167449139	1.0	337	337	302	0.0132729970326
211, 359, 47, 147, 264, 161, 29	7	211	1, 1, 1, 1, 1, 0, 0	0	0.219832550861	0.007	0.787167449139	1.0	339	339	300	0.0131946902655
211, 359, 47, 147, 264, 161, 32	7	211	1, 1, 1, 1, 1, 0, 0	0	0.219832550861	0.007	0.787167449139	1.0	341	341	298	0.0131173020528
211, 359, 47, 147, 264, 161, 34	7	211	1, 1, 1, 1, 1, 0, 0	0	0.219832550861	0.007	0.787167449139	1.0	334	334	305	0.0133922155689
211, 359, 47, 147, 264, 161, 354	7	211	1, 1, 1, 1, 1, 0, 0	0	0.219832550861	0.007	0.787167449139	1.0	347	347	292	0.0128904899135
211, 359, 47, 147, 264, 161, 40	7	211	1, 1, 1, 1, 1, 0, 0	0	0.219832550861	0.007	0.787167449139	1.0	346	346	293	0.0129277456647
211, 359, 47, 147, 264, 161, 64	7	211	1, 1, 1, 1, 1, 0, 1	0	0.150974960876	0.007	0.856025039124	1.0	359	359	280	0.0124596100279
211, 359, 47, 147, 264, 219, 0	7	211	1, 1, 1, 1, 1, 1, 0	0	0.149410015649	0.007	0.857589984351	1.0	325	325	314	0.0137630769231
211, 359, 47, 147, 264, 219, 1	7	211	1, 1, 1, 1, 1, 1, 0	0	0.149410015649	0.007	0.857589984351	1.0	343	343	296	0.0130408163265
211, 359, 47, 147, 264, 219, 10	7	211	1, 1, 1, 1, 1, 1, 0	0	0.149410015649	0.007	0.857589984351	1.0	362	362	277	0.0123563535912
211, 359, 47, 147, 264, 219, 11	7	211	1, 1, 1, 1, 1, 1, 0	0	0.149410015649	0.007	0.857589984351	1.0	339	339	300	0.0131946902655
211, 359, 47, 147, 264, 219, 111	7	211	1, 1, 1, 1, 1, 1, 0	0	0.149410015649	0.007	0.857589984351	1.0	342	342	297	0.0130789473684
211, 359, 47, 147, 264, 219, 12	7	211	1, 1, 1, 1, 1, 1, 0	0	0.149410015649	0.007	0.857589984351	1.0	346	346	293	0.0129277456647
211, 359, 47, 147, 264, 219, 13	7	211	1, 1, 1, 1, 1, 1, 0	0	0.149410015649	0.007	0.857589984351	1.0	342	342	297	0.0130789473684
211, 359, 47, 147, 264, 219, 130	7	211	1, 1, 1, 1, 1, 1, 0	0	0.149410015649	0.007	0.857589984351	1.0	327	327	312	0.0136788990826
211, 359, 47, 147, 264, 219, 131	7	211	1, 1, 1, 1, 1, 1, 0	0	0.149410015649	0.007	0.857589984351	1.0	350	350	289	0.01278
211, 359, 47, 147, 264, 219, 137	7	211	1, 1, 1, 1, 1, 1, 0	0	0.149410015649	0.007	0.857589984351	1.0	344	344	295	0.0130029069767
211, 359, 47, 147, 264, 219, 14	7	211	1, 1, 1, 1, 1, 1, 0	0	0.149410015649	0.007	0.857589984351	1.0	345	345	294	0.0129652173913
211, 359, 47, 147, 264, 219, 142	7	211	1, 1, 1, 1, 1, 1, 0	0	0.149410015649	0.007	0.857589984351	1.0	349	349	290	0.0128166189112
211, 359, 47, 147, 264, 219, 143	7	211	1, 1, 1, 1, 1, 1, 0	0	0.149410015649	0.007	0.857589984351	1.0	352	352	287	0.0127073863636
211, 359, 47, 147, 264, 219, 145	7	211	1, 1, 1, 1, 1, 1, 0	0	0.149410015649	0.007	0.857589984351	1.0	344	344	295	0.0130029069767
211, 359, 47, 147, 264, 219, 15	7	211	1, 1, 1, 1, 1, 1, 0	0	0.149410015649	0.007	0.857589984351	1.0	341	341	298	0.0131173020528
211, 359, 47, 147, 264, 219, 151	7	211	1, 1, 1, 1, 1, 1, 0	0	0.149410015649	0.007	0.857589984351	1.0	344	344	295	0.0130029069767
211, 359, 47, 147, 264, 219, 155	7	211	1, 1, 1, 1, 1, 1, 0	0	0.149410015649	0.007	0.857589984351	1.0	341	341	298	0.0131173020528
211, 359, 47, 147, 264, 219, 16	7	211	1, 1, 1, 1, 1, 1, 0	0	0.149410015649	0.007	0.857589984351	1.0	362	362	277	0.0123563535912
211, 359, 47, 147, 264, 219, 161	7	211	1, 1, 1, 1, 1, 1, 0	0	0.149410015649	0.007	0.857589984351	1.0	360	360	279	0.012425
211, 359, 47, 147, 264, 219, 17	7	211	1, 1, 1, 1, 1, 1, 0	0	0.149410015649	0.007	0.857589984351	1.0	349	349	290	0.0128166189112
211, 359, 47, 147, 264, 219, 18	7	211	1, 1, 1, 1, 1, 1, 0	0	0.149410015649	0.007	0.857589984351	1.0	341	341	298	0.0131173020528
211, 359, 47, 147, 264, 219, 180	7	211	1, 1, 1, 1, 1, 1, 0	0	0.149410015649	0.007	0.857589984351	1.0	353	353	286	0.012671388102
211, 359, 47, 147, 264, 219, 188	7	211	1, 1, 1, 1, 1, 1, 0	0	0.149410015649	0.007	0.857589984351	1.0	345	345	294	0.0129652173913
211, 359, 47, 147, 264, 219, 19	7	211	1, 1, 1, 1, 1, 1, 0	0	0.149410015649	0.007	0.857589984351	1.0	330	330	309	0.0135545454545
211, 359, 47, 147, 264, 219, 2	7	211	1, 1, 1, 1, 1, 1, 0	0	0.149410015649	0.007	0.857589984351	1.0	335	335	304	0.013352238806
211, 359, 47, 147, 264, 219, 20	7	211	1, 1, 1, 1, 1, 1, 0	0	0.149410015649	0.007	0.857589984351	1.0	360	360	279	0.012425
211, 359, 47, 147, 264, 219, 201	7	211	1, 1, 1, 1, 1, 1, 0	0	0.149410015649	0.007	0.857589984351	1.0	331	331	308	0.0135135951662
211, 359, 47, 147, 264, 219, 203	7	211	1, 1, 1, 1, 1, 1, 0	0	0.149410015649	0.007	0.857589984351	1.0	327	327	312	0.0136788990826
211, 359, 47, 147, 264, 219, 21	7	211	1, 1, 1, 1, 1, 1, 0	0	0.149410015649	0.007	0.857589984351	1.0	335	335	304	0.013352238806
211, 359, 47, 147, 264, 219, 213	7	211	1, 1, 1, 1, 1, 1, 0	0	0.149410015649	0.007	0.857589984351	1.0	326	326	313	0.0137208588957
211, 359, 47, 147, 264, 219, 218	7	211	1, 1, 1, 1, 1, 1, 0	0	0.149410015649	0.007	0.857589984351	1.0	343	343	296	0.0130408163265
211, 359, 47, 147, 264, 219, 22	7	211	1, 1, 1, 1, 1, 1, 0	0	0.149410015649	0.007	0.857589984351	1.0	342	342	297	0.0130789473684
211, 359, 47, 147, 264, 219, 220	7	211	1, 1, 1, 1, 1, 1, 0	0	0.149410015649	0.007	0.857589984351	1.0	349	349	290	0.0128166189112
211, 359, 47, 147, 264, 219, 23	7	211	1, 1, 1, 1, 1, 1, 0	0	0.149410015649	0.007	0.857589984351	1.0	349	349	290	0.0128166189112
211, 359, 47, 147, 264, 219, 233	7	211	1, 1, 1, 1, 1, 1, 0	0	0.149410015649	0.007	0.857589984351	1.0	348	348	291	0.0128534482759
211, 359, 47, 147, 264, 219, 24	7	211	1, 1, 1, 1, 1, 1, 0	0	0.149410015649	0.007	0.857589984351	1.0	346	346	293	0.0129277456647
211, 359, 47, 147, 264, 219, 243	7	211	1, 1, 1, 1, 1, 1, 0	0	0.149410015649	0.007	0.857589984351	1.0	342	342	297	0.0130789473684
211, 359, 47, 147, 264, 219, 244	7	211	1, 1, 1, 1, 1, 1, 0	0	0.149410015649	0.007	0.857589984351	1.0	343	343	296	0.0130408163265
211, 359, 47, 147, 264, 219, 245	7	211	1, 1, 1, 1, 1, 1, 0	0	0.149410015649	0.007	0.857589984351	1.0	357	357	282	0.0125294117647
211, 359, 47, 147, 264, 219, 25	7	211	1, 1, 1, 1, 1, 1, 0	0	0.149410015649	0.007	0.857589984351	1.0	343	343	296	0.0130408163265
211, 359, 47, 147, 264, 219, 26	7	211	1, 1, 1, 1, 1, 1, 0	0	0.149410015649	0.007	0.857589984351	1.0	363	363	276	0.0123223140496
211, 359, 47, 147, 264, 219, 260	7	211	1, 1, 1, 1, 1, 1, 0	0	0.149410015649	0.007	0.857589984351	1.0	345	345	294	0.0129652173913
211, 359, 47, 147, 264, 219, 27	7	211	1, 1, 1, 1, 1, 1, 0	0	0.149410015649	0.007	0.857589984351	1.0	346	346	293	0.0129277456647
211, 359, 47, 147, 264, 219, 28	7	211	1, 1, 1, 1, 1, 1, 0	0	0.149410015649	0.007	0.857589984351	1.0	342	342	297	0.0130789473684
211, 359, 47, 147, 264, 219, 289	7	211	1, 1, 1, 1, 1, 1, 0	0	0.149410015649	0.007	0.857589984351	1.0	343	343	296	0.0130408163265
211, 359, 47, 147, 264, 219, 29	7	211	1, 1, 1, 1, 1, 1, 0	0	0.149410015649	0.007	0.857589984351	1.0	350	350	289	0.01278
211, 359, 47, 147, 264, 219, 290	7	211	1, 1, 1, 1, 1, 1, 0	0	0.149410015649	0.007	0.857589984351	1.0	344	344	295	0.0130029069767
211, 359, 47, 147, 264, 219, 293	7	211	1, 1, 1, 1, 1, 1, 0	0	0.149410015649	0.007	0.857589984351	1.0	352	352	287	0.0127073863636
211, 359, 47, 147, 264, 219, 294	7	211	1, 1, 1, 1, 1, 1, 0	0	0.149410015649	0.007	0.857589984351	1.0	349	349	290	0.0128166189112
211, 359, 47, 147, 264, 219, 295	7	211	1, 1, 1, 1, 1, 1, 0	0	0.149410015649	0.007	0.857589984351	1.0	345	345	294	0.0129652173913
211, 359, 47, 147, 264, 219, 3	7	211	1, 1, 1, 1, 1, 1, 0	0	0.149410015649	0.007	0.857589984351	1.0	329	329	310	0.0135957446809
211, 359, 47, 147, 264, 219, 30	7	211	1, 1, 1, 1, 1, 1, 0	0	0.149410015649	0.007	0.857589984351	1.0	363	363	276	0.0123223140496
211, 359, 47, 147, 264, 219, 302	7	211	1, 1, 1, 1, 1, 1, 0	0	0.149410015649	0.007	0.857589984351	1.0	343	343	296	0.0130408163265
211, 359, 47, 147, 264, 219, 31	7	211	1, 1, 1, 1, 1, 1, 0	0	0.149410015649	0.007	0.857589984351	1.0	350	350	289	0.01278
211, 359, 47, 147, 264, 219, 32	7	211	1, 1, 1, 1, 1, 1, 0	0	0.149410015649	0.007	0.857589984351	1.0	348	348	291	0.0128534482759
211, 359, 47, 147, 264, 219, 33	7	211	1, 1, 1, 1, 1, 1, 0	0	0.149410015649	0.007	0.857589984351	1.0	344	344	295	0.0130029069767
211, 359, 47, 147, 264, 219, 34	7	211	1, 1, 1, 1, 1, 1, 0	0	0.149410015649	0.007	0.857589984351	1.0	342	342	297	0.0130789473684
211, 359, 47, 147, 264, 219, 345	7	211	1, 1, 1, 1, 1, 1, 0	0	0.149410015649	0.007	0.857589984351	1.0	358	358	281	0.0124944134078
211, 359, 47, 147, 264, 219, 36	7	211	1, 1, 1, 1, 1, 1, 0	0	0.149410015649	0.007	0.857589984351	1.0	355	355	284	0.0126
211, 359, 47, 147, 264, 219, 37	7	211	1, 1, 1, 1, 1, 1, 0	0	0.149410015649	0.007	0.857589984351	1.0	353	353	286	0.012671388102
211, 359, 47, 147, 264, 219, 38	7	211	1, 1, 1, 1, 1, 1, 0	0	0.149410015649	0.007	0.857589984351	1.0	348	348	291	0.0128534482759
