prefix	length	first	prediction	default	objective	lower_bound	accuracy	upper_bound	num_captured	num_captured_correct	num_not_captured	curiosity
47, 64, 29, 144, 73, 147, 22, 155, 46, 48, 50, 180, 51, 156	14	47	1, 1, 0, 0, 1, 1, 0, 0, 0, 0, 0, 0, 1, 1	1	0.175273865415	0.00156494522692	0.824726134585	0.998435054773	333	332	306	0.003003003003
47, 64, 29, 144, 73, 147, 22, 155, 46, 48, 50, 180, 51, 179	14	47	1, 1, 0, 0, 1, 1, 0, 0, 0, 0, 0, 0, 1, 0	1	0.170579029734	0.00156494522692	0.829420970266	0.998435054773	332	331	307	0.00301204819277
47, 64, 29, 144, 73, 147, 22, 155, 46, 48, 50, 180, 51, 188	14	47	1, 1, 0, 0, 1, 1, 0, 0, 0, 0, 0, 0, 1, 0	1	0.145539906103	0.0	0.854460093897	1.0	346	346	293	0.0
47, 64, 29, 144, 73, 147, 22, 155, 46, 48, 50, 180, 51, 242	14	47	1, 1, 0, 0, 1, 1, 0, 0, 0, 0, 0, 0, 1, 0	1	0.145539906103	0.0	0.854460093897	1.0	346	346	293	0.0
47, 64, 29, 144, 73, 147, 22, 155, 46, 48, 50, 180, 51, 249	14	47	1, 1, 0, 0, 1, 1, 0, 0, 0, 0, 0, 0, 1, 1	1	0.175273865415	0.00156494522692	0.824726134585	0.998435054773	347	346	292	0.0028818443804
47, 64, 29, 144, 73, 147, 22, 155, 46, 48, 50, 180, 51, 262	14	47	1, 1, 0, 0, 1, 1, 0, 0, 0, 0, 0, 0, 1, 0	1	0.169014084507	0.0	0.830985915493	1.0	331	331	308	0.0
47, 64, 29, 144, 73, 147, 22, 155, 46, 48, 50, 180, 51, 291	14	47	1, 1, 0, 0, 1, 1, 0, 0, 0, 0, 0, 0, 1, 0	1	0.165884194053	0.0	0.834115805947	1.0	333	333	306	0.0
47, 64, 29, 144, 73, 147, 22, 155, 46, 48, 50, 180, 51, 297	14	47	1, 1, 0, 0, 1, 1, 0, 0, 0, 0, 0, 0, 1, 0	1	0.169014084507	0.0	0.830985915493	1.0	331	331	308	0.0
47, 64, 29, 144, 73, 147, 22, 155, 46, 48, 50, 180, 51, 301	14	47	1, 1, 0, 0, 1, 1, 0, 0, 0, 0, 0, 0, 1, 0	1	0.170579029734	0.0	0.829420970266	1.0	330	330	309	0.0
47, 64, 29, 144, 73, 147, 22, 155, 46, 48, 50, 180, 51, 304	14	47	1, 1, 0, 0, 1, 1, 0, 0, 0, 0, 0, 0, 1, 0	1	0.151799687011	0.0	0.848200312989	1.0	342	342	297	0.0
47, 64, 29, 144, 73, 147, 22, 155, 46, 48, 50, 180, 51, 305	14	47	1, 1, 0, 0, 1, 1, 0, 0, 0, 0, 0, 0, 1, 0	1	0.164319248826	0.0	0.835680751174	1.0	334	334	305	0.0
47, 64, 29, 144, 73, 147, 22, 155, 46, 48, 50, 180, 51, 326	14	47	1, 1, 0, 0, 1, 1, 0, 0, 0, 0, 0, 0, 1, 0	1	0.164319248826	0.0	0.835680751174	1.0	334	334	305	0.0
47, 64, 29, 144, 73, 147, 22, 155, 46, 48, 50, 180, 51, 359	14	47	1, 1, 0, 0, 1, 1, 0, 0, 0, 0, 0, 0, 1, 1	1	0.175273865415	0.0	0.824726134585	1.0	381	381	258	0.0
47, 64, 29, 144, 73, 147, 22, 155, 46, 48, 50, 180, 51, 53	14	47	1, 1, 0, 0, 1, 1, 0, 0, 0, 0, 0, 0, 1, 1	1	0.175273865415	0.00156494522692	0.824726134585	0.998435054773	330	329	309	0.0030303030303
47, 64, 29, 144, 73, 147, 22, 155, 46, 48, 50, 180, 51, 126, 11	15	47	1, 1, 0, 0, 1, 1, 0, 0, 0, 0, 0, 0, 1, 1, 1	1	0.175273865415	0.00156494522692	0.824726134585	0.998435054773	373	372	266	0.00268096514745
47, 64, 29, 144, 73, 147, 22, 155, 46, 48, 50, 180, 51, 126, 111	15	47	1, 1, 0, 0, 1, 1, 0, 0, 0, 0, 0, 0, 1, 1, 0	1	0.136150234742	0.0	0.863849765258	1.0	356	356	283	0.0
47, 64, 29, 144, 73, 147, 22, 155, 46, 48, 50, 180, 51, 126, 127	15	47	1, 1, 0, 0, 1, 1, 0, 0, 0, 0, 0, 0, 1, 1, 1	1	0.175273865415	0.0	0.824726134585	1.0	334	334	305	0.0
47, 64, 29, 144, 73, 147, 22, 155, 46, 48, 50, 180, 51, 126, 140	15	47	1, 1, 0, 0, 1, 1, 0, 0, 0, 0, 0, 0, 1, 1, 0	1	0.164319248826	0.00156494522692	0.835680751174	0.998435054773	340	339	299	0.00294117647059
47, 64, 29, 144, 73, 147, 22, 155, 46, 48, 50, 180, 51, 126, 141	15	47	1, 1, 0, 0, 1, 1, 0, 0, 0, 0, 0, 0, 1, 1, 1	1	0.175273865415	0.0	0.824726134585	1.0	335	335	304	0.0
47, 64, 29, 144, 73, 147, 22, 155, 46, 48, 50, 180, 51, 126, 142	15	47	1, 1, 0, 0, 1, 1, 0, 0, 0, 0, 0, 0, 1, 1, 1	1	0.175273865415	0.0	0.824726134585	1.0	333	333	306	0.0
47, 64, 29, 144, 73, 147, 22, 155, 46, 48, 50, 180, 51, 126, 143	15	47	1, 1, 0, 0, 1, 1, 0, 0, 0, 0, 0, 0, 1, 1, 0	1	0.172143974961	0.00156494522692	0.827856025039	0.998435054773	335	334	304	0.00298507462687
47, 64, 29, 144, 73, 147, 22, 155, 46, 48, 50, 180, 51, 126, 156	15	47	1, 1, 0, 0, 1, 1, 0, 0, 0, 0, 0, 0, 1, 1, 1	1	0.175273865415	0.00156494522692	0.824726134585	0.998435054773	337	336	302	0.00296735905045
47, 64, 29, 144, 73, 147, 22, 155, 46, 48, 50, 180, 51, 126, 179	15	47	1, 1, 0, 0, 1, 1, 0, 0, 0, 0, 0, 0, 1, 1, 0	1	0.170579029734	0.00156494522692	0.829420970266	0.998435054773	336	335	303	0.00297619047619
47, 64, 29, 144, 73, 147, 22, 155, 46, 48, 50, 180, 51, 126, 188	15	47	1, 1, 0, 0, 1, 1, 0, 0, 0, 0, 0, 0, 1, 1, 0	1	0.145539906103	0.0	0.854460093897	1.0	350	350	289	0.0
47, 64, 29, 144, 73, 147, 22, 155, 46, 48, 50, 180, 51, 126, 242	15	47	1, 1, 0, 0, 1, 1, 0, 0, 0, 0, 0, 0, 1, 1, 0	1	0.145539906103	0.0	0.854460093897	1.0	350	350	289	0.0
47, 64, 29, 144, 73, 147, 22, 155, 46, 48, 50, 180, 51, 126, 249	15	47	1, 1, 0, 0, 1, 1, 0, 0, 0, 0, 0, 0, 1, 1, 1	1	0.175273865415	0.00156494522692	0.824726134585	0.998435054773	350	349	289	0.00285714285714
47, 64, 29, 144, 73, 147, 22, 155, 46, 48, 50, 180, 51, 126, 262	15	47	1, 1, 0, 0, 1, 1, 0, 0, 0, 0, 0, 0, 1, 1, 0	1	0.169014084507	0.0	0.830985915493	1.0	335	335	304	0.0
47, 64, 29, 144, 73, 147, 22, 155, 46, 48, 50, 180, 51, 126, 291	15	47	1, 1, 0, 0, 1, 1, 0, 0, 0, 0, 0, 0, 1, 1, 0	1	0.165884194053	0.0	0.834115805947	1.0	337	337	302	0.0
47, 64, 29, 144, 73, 147, 22, 155, 46, 48, 50, 180, 51, 126, 297	15	47	1, 1, 0, 0, 1, 1, 0, 0, 0, 0, 0, 0, 1, 1, 0	1	0.169014084507	0.0	0.830985915493	1.0	335	335	304	0.0
47, 64, 29, 144, 73, 147, 22, 155, 46, 48, 50, 180, 51, 126, 301	15	47	1, 1, 0, 0, 1, 1, 0, 0, 0, 0, 0, 0, 1, 1, 0	1	0.170579029734	0.0	0.829420970266	1.0	334	334	305	0.0
47, 64, 29, 144, 73, 147, 22, 155, 46, 48, 50, 180, 51, 126, 304	15	47	1, 1, 0, 0, 1, 1, 0, 0, 0, 0, 0, 0, 1, 1, 0	1	0.151799687011	0.0	0.848200312989	1.0	346	346	293	0.0
47, 64, 29, 144, 73, 147, 22, 155, 46, 48, 50, 180, 51, 126, 305	15	47	1, 1, 0, 0, 1, 1, 0, 0, 0, 0, 0, 0, 1, 1, 0	1	0.164319248826	0.0	0.835680751174	1.0	338	338	301	0.0
47, 64, 29, 144, 73, 147, 22, 155, 46, 48, 50, 180, 51, 126, 326	15	47	1, 1, 0, 0, 1, 1, 0, 0, 0, 0, 0, 0, 1, 1, 0	1	0.164319248826	0.0	0.835680751174	1.0	338	338	301	0.0
47, 64, 29, 144, 73, 147, 22, 155, 46, 48, 50, 180, 51, 126, 359	15	47	1, 1, 0, 0, 1, 1, 0, 0, 0, 0, 0, 0, 1, 1, 1	1	0.175273865415	0.0	0.824726134585	1.0	381	381	258	0.0
47, 64, 29, 144, 73, 147, 22, 155, 46, 48, 50, 180, 51, 126, 53	15	47	1, 1, 0, 0, 1, 1, 0, 0, 0, 0, 0, 0, 1, 1, 1	1	0.175273865415	0.00156494522692	0.824726134585	0.998435054773	334	333	305	0.00299401197605
47, 64, 29, 144, 73, 147, 22, 155, 46, 48, 50, 180, 51, 126, 111, 0	16	47	1, 1, 0, 0, 1, 1, 0, 0, 0, 0, 0, 0, 1, 1, 0, 1	1	0.136150234742	0.0	0.863849765258	1.0	397	397	242	0.0
47, 64, 29, 144, 73, 147, 22, 155, 46, 48, 50, 180, 51, 126, 111, 11	16	47	1, 1, 0, 0, 1, 1, 0, 0, 0, 0, 0, 0, 1, 1, 0, 1	1	0.136150234742	0.00156494522692	0.863849765258	0.998435054773	398	397	241	0.00251256281407
47, 64, 29, 144, 73, 147, 22, 155, 46, 48, 50, 180, 51, 126, 111, 179	16	47	1, 1, 0, 0, 1, 1, 0, 0, 0, 0, 0, 0, 1, 1, 0, 0	1	0.133020344288	0.00156494522692	0.866979655712	0.998435054773	360	359	279	0.00277777777778
47, 64, 29, 144, 73, 147, 22, 155, 46, 48, 50, 180, 51, 126, 111, 208	16	47	1, 1, 0, 0, 1, 1, 0, 0, 0, 0, 0, 0, 1, 1, 0, 0	1	0.129890453834	0.0	0.870109546166	1.0	360	360	279	0.0
47, 64, 29, 144, 73, 147, 22, 155, 46, 48, 50, 180, 51, 126, 111, 233	16	47	1, 1, 0, 0, 1, 1, 0, 0, 0, 0, 0, 0, 1, 1, 0, 1	1	0.136150234742	0.0	0.863849765258	1.0	371	371	268	0.0
47, 64, 29, 144, 73, 147, 22, 155, 46, 48, 50, 180, 51, 126, 111, 249	16	47	1, 1, 0, 0, 1, 1, 0, 0, 0, 0, 0, 0, 1, 1, 0, 1	1	0.136150234742	0.0	0.863849765258	1.0	374	374	265	0.0
47, 64, 29, 144, 73, 147, 22, 155, 46, 48, 50, 180, 51, 126, 111, 262	16	47	1, 1, 0, 0, 1, 1, 0, 0, 0, 0, 0, 0, 1, 1, 0, 0	1	0.133020344288	0.0	0.866979655712	1.0	358	358	281	0.0
47, 64, 29, 144, 73, 147, 22, 155, 46, 48, 50, 180, 51, 126, 111, 285	16	47	1, 1, 0, 0, 1, 1, 0, 0, 0, 0, 0, 0, 1, 1, 0, 1	1	0.136150234742	0.0	0.863849765258	1.0	365	365	274	0.0
47, 64, 29, 144, 73, 147, 22, 155, 46, 48, 50, 180, 51, 126, 111, 291	16	47	1, 1, 0, 0, 1, 1, 0, 0, 0, 0, 0, 0, 1, 1, 0, 0	1	0.131455399061	0.0	0.868544600939	1.0	359	359	280	0.0
47, 64, 29, 144, 73, 147, 22, 155, 46, 48, 50, 180, 51, 126, 111, 295	16	47	1, 1, 0, 0, 1, 1, 0, 0, 0, 0, 0, 0, 1, 1, 0, 1	1	0.136150234742	0.00156494522692	0.863849765258	0.998435054773	368	367	271	0.00271739130435
47, 64, 29, 144, 73, 147, 22, 155, 46, 48, 50, 180, 51, 126, 111, 297	16	47	1, 1, 0, 0, 1, 1, 0, 0, 0, 0, 0, 0, 1, 1, 0, 0	1	0.133020344288	0.0	0.866979655712	1.0	358	358	281	0.0
47, 64, 29, 144, 73, 147, 22, 155, 46, 48, 50, 180, 51, 126, 111, 304	16	47	1, 1, 0, 0, 1, 1, 0, 0, 0, 0, 0, 0, 1, 1, 0, 0	1	0.12676056338	0.0	0.87323943662	1.0	362	362	277	0.0
47, 64, 29, 144, 73, 147, 22, 155, 46, 48, 50, 180, 51, 126, 111, 305	16	47	1, 1, 0, 0, 1, 1, 0, 0, 0, 0, 0, 0, 1, 1, 0, 0	1	0.129890453834	0.0	0.870109546166	1.0	360	360	279	0.0
47, 64, 29, 144, 73, 147, 22, 155, 46, 48, 50, 180, 51, 126, 111, 326	16	47	1, 1, 0, 0, 1, 1, 0, 0, 0, 0, 0, 0, 1, 1, 0, 0	1	0.12676056338	0.0	0.87323943662	1.0	362	362	277	0.0
47, 64, 29, 144, 73, 147, 22, 155, 46, 48, 50, 180, 51, 126, 111, 53	16	47	1, 1, 0, 0, 1, 1, 0, 0, 0, 0, 0, 0, 1, 1, 0, 1	1	0.136150234742	0.00156494522692	0.863849765258	0.998435054773	359	358	280	0.00278551532033
47, 64, 29, 144, 73, 147, 22, 155, 46, 48, 50, 180, 51, 126, 111, 75	16	47	1, 1, 0, 0, 1, 1, 0, 0, 0, 0, 0, 0, 1, 1, 0, 1	1	0.136150234742	0.00156494522692	0.863849765258	0.998435054773	359	358	280	0.00278551532033
47, 64, 29, 144, 73, 147, 22, 155, 46, 48, 50, 180, 51, 126, 111, 0, 179	17	47	1, 1, 0, 0, 1, 1, 0, 0, 0, 0, 0, 0, 1, 1, 0, 1, 0	1	0.133020344288	0.00156494522692	0.866979655712	0.998435054773	401	400	238	0.00249376558603
47, 64, 29, 144, 73, 147, 22, 155, 46, 48, 50, 180, 51, 126, 111, 0, 208	17	47	1, 1, 0, 0, 1, 1, 0, 0, 0, 0, 0, 0, 1, 1, 0, 1, 0	1	0.129890453834	0.0	0.870109546166	1.0	401	401	238	0.0
47, 64, 29, 144, 73, 147, 22, 155, 46, 48, 50, 180, 51, 126, 111, 0, 211	17	47	1, 1, 0, 0, 1, 1, 0, 0, 0, 0, 0, 0, 1, 1, 0, 1, 1	1	0.136150234742	0.0	0.863849765258	1.0	446	446	193	0.0
47, 64, 29, 144, 73, 147, 22, 155, 46, 48, 50, 180, 51, 126, 111, 0, 219	17	47	1, 1, 0, 0, 1, 1, 0, 0, 0, 0, 0, 0, 1, 1, 0, 1, 1	1	0.136150234742	0.0	0.863849765258	1.0	433	433	206	0.0
47, 64, 29, 144, 73, 147, 22, 155, 46, 48, 50, 180, 51, 126, 111, 0, 233	17	47	1, 1, 0, 0, 1, 1, 0, 0, 0, 0, 0, 0, 1, 1, 0, 1, 1	1	0.136150234742	0.0	0.863849765258	1.0	409	409	230	0.0
47, 64, 29, 144, 73, 147, 22, 155, 46, 48, 50, 180, 51, 126, 111, 0, 249	17	47	1, 1, 0, 0, 1, 1, 0, 0, 0, 0, 0, 0, 1, 1, 0, 1, 1	1	0.136150234742	0.0	0.863849765258	1.0	411	411	228	0.0
47, 64, 29, 144, 73, 147, 22, 155, 46, 48, 50, 180, 51, 126, 111, 0, 262	17	47	1, 1, 0, 0, 1, 1, 0, 0, 0, 0, 0, 0, 1, 1, 0, 1, 0	1	0.133020344288	0.0	0.866979655712	1.0	399	399	240	0.0
47, 64, 29, 144, 73, 147, 22, 155, 46, 48, 50, 180, 51, 126, 111, 0, 264	17	47	1, 1, 0, 0, 1, 1, 0, 0, 0, 0, 0, 0, 1, 1, 0, 1, 1	1	0.136150234742	0.0	0.863849765258	1.0	431	431	208	0.0
47, 64, 29, 144, 73, 147, 22, 155, 46, 48, 50, 180, 51, 126, 111, 0, 285	17	47	1, 1, 0, 0, 1, 1, 0, 0, 0, 0, 0, 0, 1, 1, 0, 1, 1	1	0.136150234742	0.0	0.863849765258	1.0	403	403	236	0.0
47, 64, 29, 144, 73, 147, 22, 155, 46, 48, 50, 180, 51, 126, 111, 0, 291	17	47	1, 1, 0, 0, 1, 1, 0, 0, 0, 0, 0, 0, 1, 1, 0, 1, 0	1	0.131455399061	0.0	0.868544600939	1.0	400	400	239	0.0
47, 64, 29, 144, 73, 147, 22, 155, 46, 48, 50, 180, 51, 126, 111, 0, 295	17	47	1, 1, 0, 0, 1, 1, 0, 0, 0, 0, 0, 0, 1, 1, 0, 1, 1	1	0.136150234742	0.00156494522692	0.863849765258	0.998435054773	407	406	232	0.002457002457
47, 64, 29, 144, 73, 147, 22, 155, 46, 48, 50, 180, 51, 126, 111, 0, 297	17	47	1, 1, 0, 0, 1, 1, 0, 0, 0, 0, 0, 0, 1, 1, 0, 1, 0	1	0.133020344288	0.0	0.866979655712	1.0	399	399	240	0.0
47, 64, 29, 144, 73, 147, 22, 155, 46, 48, 50, 180, 51, 126, 111, 0, 304	17	47	1, 1, 0, 0, 1, 1, 0, 0, 0, 0, 0, 0, 1, 1, 0, 1, 0	1	0.12676056338	0.0	0.87323943662	1.0	403	403	236	0.0
47, 64, 29, 144, 73, 147, 22, 155, 46, 48, 50, 180, 51, 126, 111, 0, 305	17	47	1, 1, 0, 0, 1, 1, 0, 0, 0, 0, 0, 0, 1, 1, 0, 1, 0	1	0.129890453834	0.0	0.870109546166	1.0	401	401	238	0.0
47, 64, 29, 144, 73, 147, 22, 155, 46, 48, 50, 180, 51, 126, 111, 0, 359	17	47	1, 1, 0, 0, 1, 1, 0, 0, 0, 0, 0, 0, 1, 1, 0, 1, 1	1	0.136150234742	0.0	0.863849765258	1.0	436	436	203	0.0
47, 64, 29, 144, 73, 147, 22, 155, 46, 48, 50, 180, 51, 126, 111, 0, 208, 11	18	47	1, 1, 0, 0, 1, 1, 0, 0, 0, 0, 0, 0, 1, 1, 0, 1, 0, 1	1	0.129890453834	0.00156494522692	0.870109546166	0.998435054773	443	442	196	0.00225733634312
47, 64, 29, 144, 73, 147, 22, 155, 46, 48, 50, 180, 51, 126, 111, 0, 208, 127	18	47	1, 1, 0, 0, 1, 1, 0, 0, 0, 0, 0, 0, 1, 1, 0, 1, 0, 1	1	0.129890453834	0.0	0.870109546166	1.0	404	404	235	0.0
47, 64, 29, 144, 73, 147, 22, 155, 46, 48, 50, 180, 51, 126, 111, 0, 208, 140	18	47	1, 1, 0, 0, 1, 1, 0, 0, 0, 0, 0, 0, 1, 1, 0, 1, 0, 0	1	0.118935837246	0.00156494522692	0.881064162754	0.998435054773	410	409	229	0.00243902439024
47, 64, 29, 144, 73, 147, 22, 155, 46, 48, 50, 180, 51, 126, 111, 0, 208, 141	18	47	1, 1, 0, 0, 1, 1, 0, 0, 0, 0, 0, 0, 1, 1, 0, 1, 0, 1	1	0.129890453834	0.0	0.870109546166	1.0	405	405	234	0.0
47, 64, 29, 144, 73, 147, 22, 155, 46, 48, 50, 180, 51, 126, 111, 0, 208, 142	18	47	1, 1, 0, 0, 1, 1, 0, 0, 0, 0, 0, 0, 1, 1, 0, 1, 0, 1	1	0.129890453834	0.0	0.870109546166	1.0	403	403	236	0.0
47, 64, 29, 144, 73, 147, 22, 155, 46, 48, 50, 180, 51, 126, 111, 0, 208, 143	18	47	1, 1, 0, 0, 1, 1, 0, 0, 0, 0, 0, 0, 1, 1, 0, 1, 0, 0	1	0.12676056338	0.00156494522692	0.87323943662	0.998435054773	405	404	234	0.00246913580247
47, 64, 29, 144, 73, 147, 22, 155, 46, 48, 50, 180, 51, 126, 111, 0, 208, 156	18	47	1, 1, 0, 0, 1, 1, 0, 0, 0, 0, 0, 0, 1, 1, 0, 1, 0, 1	1	0.129890453834	0.00156494522692	0.870109546166	0.998435054773	407	406	232	0.002457002457
47, 64, 29, 144, 73, 147, 22, 155, 46, 48, 50, 180, 51, 126, 111, 0, 208, 179	18	47	1, 1, 0, 0, 1, 1, 0, 0, 0, 0, 0, 0, 1, 1, 0, 1, 0, 0	1	0.12676056338	0.00156494522692	0.87323943662	0.998435054773	405	404	234	0.00246913580247
47, 64, 29, 144, 73, 147, 22, 155, 46, 48, 50, 180, 51, 126, 111, 0, 208, 188	18	47	1, 1, 0, 0, 1, 1, 0, 0, 0, 0, 0, 0, 1, 1, 0, 1, 0, 0	1	0.100156494523	0.0	0.899843505477	1.0	420	420	219	0.0
47, 64, 29, 144, 73, 147, 22, 155, 46, 48, 50, 180, 51, 126, 111, 0, 208, 224	18	47	1, 1, 0, 0, 1, 1, 0, 0, 0, 0, 0, 0, 1, 1, 0, 1, 0, 1	1	0.129890453834	0.0	0.870109546166	1.0	427	427	212	0.0
47, 64, 29, 144, 73, 147, 22, 155, 46, 48, 50, 180, 51, 126, 111, 0, 208, 233	18	47	1, 1, 0, 0, 1, 1, 0, 0, 0, 0, 0, 0, 1, 1, 0, 1, 0, 1	1	0.129890453834	0.0	0.870109546166	1.0	413	413	226	0.0
47, 64, 29, 144, 73, 147, 22, 155, 46, 48, 50, 180, 51, 126, 111, 0, 208, 242	18	47	1, 1, 0, 0, 1, 1, 0, 0, 0, 0, 0, 0, 1, 1, 0, 1, 0, 0	1	0.10172143975	0.0	0.89827856025	1.0	419	419	220	0.0
47, 64, 29, 144, 73, 147, 22, 155, 46, 48, 50, 180, 51, 126, 111, 0, 208, 249	18	47	1, 1, 0, 0, 1, 1, 0, 0, 0, 0, 0, 0, 1, 1, 0, 1, 0, 1	1	0.129890453834	0.0	0.870109546166	1.0	415	415	224	0.0
47, 64, 29, 144, 73, 147, 22, 155, 46, 48, 50, 180, 51, 126, 111, 0, 208, 260	18	47	1, 1, 0, 0, 1, 1, 0, 0, 0, 0, 0, 0, 1, 1, 0, 1, 0, 1	1	0.129890453834	0.0	0.870109546166	1.0	405	405	234	0.0
47, 64, 29, 144, 73, 147, 22, 155, 46, 48, 50, 180, 51, 126, 111, 0, 208, 285	18	47	1, 1, 0, 0, 1, 1, 0, 0, 0, 0, 0, 0, 1, 1, 0, 1, 0, 1	1	0.129890453834	0.0	0.870109546166	1.0	407	407	232	0.0
47, 64, 29, 144, 73, 147, 22, 155, 46, 48, 50, 180, 51, 126, 111, 0, 208, 289	18	47	1, 1, 0, 0, 1, 1, 0, 0, 0, 0, 0, 0, 1, 1, 0, 1, 0, 1	1	0.129890453834	0.0	0.870109546166	1.0	410	410	229	0.0
47, 64, 29, 144, 73, 147, 22, 155, 46, 48, 50, 180, 51, 126, 111, 0, 208, 294	18	47	1, 1, 0, 0, 1, 1, 0, 0, 0, 0, 0, 0, 1, 1, 0, 1, 0, 1	1	0.129890453834	0.00156494522692	0.870109546166	0.998435054773	405	404	234	0.00246913580247
47, 64, 29, 144, 73, 147, 22, 155, 46, 48, 50, 180, 51, 126, 111, 0, 208, 296	18	47	1, 1, 0, 0, 1, 1, 0, 0, 0, 0, 0, 0, 1, 1, 0, 1, 0, 1	1	0.129890453834	0.00156494522692	0.870109546166	0.998435054773	411	410	228	0.00243309002433
47, 64, 29, 144, 73, 147, 22, 155, 46, 48, 50, 180, 51, 126, 111, 0, 208, 326	18	47	1, 1, 0, 0, 1, 1, 0, 0, 0, 0, 0, 0, 1, 1, 0, 1, 0, 0	1	0.120500782473	0.0	0.879499217527	1.0	407	407	232	0.0
47, 64, 29, 144, 73, 147, 22, 155, 46, 48, 50, 180, 51, 126, 111, 0, 208, 53	18	47	1, 1, 0, 0, 1, 1, 0, 0, 0, 0, 0, 0, 1, 1, 0, 1, 0, 1	1	0.129890453834	0.00156494522692	0.870109546166	0.998435054773	404	403	235	0.00247524752475
47, 64, 29, 144, 73, 147, 22, 155, 46, 48, 50, 180, 51, 126, 111, 0, 208, 66	18	47	1, 1, 0, 0, 1, 1, 0, 0, 0, 0, 0, 0, 1, 1, 0, 1, 0, 1	1	0.129890453834	0.0	0.870109546166	1.0	404	404	235	0.0
47, 64, 29, 144, 73, 147, 22, 155, 46, 48, 50, 180, 51, 126, 111, 0, 208, 67	18	47	1, 1, 0, 0, 1, 1, 0, 0, 0, 0, 0, 0, 1, 1, 0, 1, 0, 1	1	0.129890453834	0.00156494522692	0.870109546166	0.998435054773	405	404	234	0.00246913580247
47, 64, 29, 144, 73, 147, 22, 155, 46, 48, 50, 180, 51, 126, 111, 0, 208, 75	18	47	1, 1, 0, 0, 1, 1, 0, 0, 0, 0, 0, 0, 1, 1, 0, 1, 0, 1	1	0.129890453834	0.00156494522692	0.870109546166	0.998435054773	404	403	235	0.00247524752475
47, 64, 29, 144, 73, 147, 22, 155, 46, 48, 50, 180, 51, 126, 111, 0, 208, 66, 11	19	47	1, 1, 0, 0, 1, 1, 0, 0, 0, 0, 0, 0, 1, 1, 0, 1, 0, 1, 1	1	0.129890453834	0.00156494522692	0.870109546166	0.998435054773	446	445	193	0.00224215246637
47, 64, 29, 144, 73, 147, 22, 155, 46, 48, 50, 180, 51, 126, 111, 0, 208, 66, 127	19	47	1, 1, 0, 0, 1, 1, 0, 0, 0, 0, 0, 0, 1, 1, 0, 1, 0, 1, 1	1	0.129890453834	0.0	0.870109546166	1.0	407	407	232	0.0
47, 64, 29, 144, 73, 147, 22, 155, 46, 48, 50, 180, 51, 126, 111, 0, 208, 66, 141	19	47	1, 1, 0, 0, 1, 1, 0, 0, 0, 0, 0, 0, 1, 1, 0, 1, 0, 1, 1	1	0.129890453834	0.0	0.870109546166	1.0	408	408	231	0.0
47, 64, 29, 144, 73, 147, 22, 155, 46, 48, 50, 180, 51, 126, 111, 0, 208, 66, 142	19	47	1, 1, 0, 0, 1, 1, 0, 0, 0, 0, 0, 0, 1, 1, 0, 1, 0, 1, 1	1	0.129890453834	0.0	0.870109546166	1.0	406	406	233	0.0
47, 64, 29, 144, 73, 147, 22, 155, 46, 48, 50, 180, 51, 126, 111, 0, 208, 66, 143	19	47	1, 1, 0, 0, 1, 1, 0, 0, 0, 0, 0, 0, 1, 1, 0, 1, 0, 1, 0	1	0.12676056338	0.00156494522692	0.87323943662	0.998435054773	408	407	231	0.00245098039216
47, 64, 29, 144, 73, 147, 22, 155, 46, 48, 50, 180, 51, 126, 111, 0, 208, 66, 156	19	47	1, 1, 0, 0, 1, 1, 0, 0, 0, 0, 0, 0, 1, 1, 0, 1, 0, 1, 1	1	0.129890453834	0.00156494522692	0.870109546166	0.998435054773	410	409	229	0.00243902439024
47, 64, 29, 144, 73, 147, 22, 155, 46, 48, 50, 180, 51, 126, 111, 0, 208, 66, 179	19	47	1, 1, 0, 0, 1, 1, 0, 0, 0, 0, 0, 0, 1, 1, 0, 1, 0, 1, 0	1	0.12676056338	0.00156494522692	0.87323943662	0.998435054773	408	407	231	0.00245098039216
47, 64, 29, 144, 73, 147, 22, 155, 46, 48, 50, 180, 51, 126, 111, 0, 208, 66, 219	19	47	1, 1, 0, 0, 1, 1, 0, 0, 0, 0, 0, 0, 1, 1, 0, 1, 0, 1, 1	1	0.129890453834	0.0	0.870109546166	1.0	437	437	202	0.0
47, 64, 29, 144, 73, 147, 22, 155, 46, 48, 50, 180, 51, 126, 111, 0, 208, 66, 224	19	47	1, 1, 0, 0, 1, 1, 0, 0, 0, 0, 0, 0, 1, 1, 0, 1, 0, 1, 1	1	0.129890453834	0.0	0.870109546166	1.0	430	430	209	0.0
47, 64, 29, 144, 73, 147, 22, 155, 46, 48, 50, 180, 51, 126, 111, 0, 208, 66, 233	19	47	1, 1, 0, 0, 1, 1, 0, 0, 0, 0, 0, 0, 1, 1, 0, 1, 0, 1, 1	1	0.129890453834	0.0	0.870109546166	1.0	415	415	224	0.0
47, 64, 29, 144, 73, 147, 22, 155, 46, 48, 50, 180, 51, 126, 111, 0, 208, 66, 260	19	47	1, 1, 0, 0, 1, 1, 0, 0, 0, 0, 0, 0, 1, 1, 0, 1, 0, 1, 1	1	0.129890453834	0.0	0.870109546166	1.0	408	408	231	0.0
